"id","altura","peso","IMC","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","carros","filhos"
"3521",3521,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Sim",1,2656.02,3,1
"3522",3522,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,3995.81,2,1
"3523",3523,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2073.65,1,0
"3524",3524,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Não",0,2856.98,0,2
"3525",3525,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Sim",1,3312.46,0,0
"3526",3526,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Sim",1,3466.04,1,0
"3527",3527,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Sim",1,3258.99,3,2
"3528",3528,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,3349.13,2,2
"3529",3529,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Sim",1,3571.13,2,2
"3530",3530,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Sim",1,3293.94,2,0
"3531",3531,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Sim",1,2363.48,2,0
"3532",3532,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3151.4,1,1
"3533",3533,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,2141.01,2,2
"3534",3534,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,3872.78,1,1
"3535",3535,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,2878.53,0,0
"3536",3536,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,2664.89,2,1
"3537",3537,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,3391.92,1,2
"3538",3538,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,2216.34,1,2
"3539",3539,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Sim",1,3274.68,3,2
"3540",3540,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Sim",1,2873.16,0,0
"3541",3541,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,3140.9,1,0
"3542",3542,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,3094.48,0,0
"3543",3543,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3592.9,1,2
"3544",3544,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3151.96,3,0
"3545",3545,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,2680.2,0,0
"3546",3546,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,2694.9,3,2
"3547",3547,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,3353.05,1,0
"3548",3548,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,3172.52,2,1
"3549",3549,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,3093.01,1,0
"3550",3550,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Sim",1,4160.46,0,1
"3551",3551,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,2872.33,3,0
"3552",3552,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,3261.97,1,0
"3553",3553,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,2540.28,2,0
"3554",3554,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Sim",1,3142.03,3,1
"3555",3555,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,2857.46,0,0
"3556",3556,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,3195.03,3,1
"3557",3557,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,2851.95,3,0
"3558",3558,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,2646.31,3,0
"3559",3559,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Sim",1,3013.82,3,2
"3560",3560,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,3484.51,0,2
"3561",3561,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,3152.84,3,2
"3562",3562,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Sim",1,2837.52,3,0
"3563",3563,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,3309.66,3,1
"3564",3564,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3219.3,2,2
"3565",3565,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Sim",1,3483.4,0,0
"3566",3566,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,2670.32,0,2
"3567",3567,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3285.95,3,0
"3568",3568,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,3673.11,1,0
"3569",3569,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,2687.71,2,2
"3570",3570,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,2584.5,2,2
"3571",3571,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,3179.25,1,1
"3572",3572,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,1747.44,0,1
"3573",3573,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,2863.94,0,1
"3574",3574,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Sim",1,3519.39,2,2
"3575",3575,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,3519.73,2,1
"3576",3576,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,2475.98,1,2
"3577",3577,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,2595.83,0,2
"3578",3578,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,2979.19,1,1
"3579",3579,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,2923.33,1,1
"3580",3580,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Sim",1,3309.09,2,1
"3581",3581,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3221.01,0,0
"3582",3582,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2768.83,1,0
"3583",3583,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,2613.76,2,0
"3584",3584,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,2855.28,0,1
"3585",3585,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Sim",1,3656.64,3,2
"3586",3586,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3514.64,3,1
"3587",3587,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,2954.56,3,2
"3588",3588,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,2702.59,1,1
"3589",3589,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,3170.31,2,2
"3590",3590,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,3257.83,0,1
"3591",3591,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,2966.81,2,0
"3592",3592,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Sim",1,2569.6,3,0
"3593",3593,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,2754.57,2,0
"3594",3594,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3031.61,3,2
"3595",3595,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,2635.67,3,0
"3596",3596,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3330.36,3,2
"3597",3597,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2609.76,0,2
"3598",3598,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,1625.94,3,2
"3599",3599,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3020.71,1,0
"3600",3600,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,2673.51,2,1
"3601",3601,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Não",0,3220.09,0,0
"3602",3602,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,3251.49,3,1
"3603",3603,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2977.34,0,1
"3604",3604,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2468.12,1,1
"3605",3605,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Não",0,2520.63,2,1
"3606",3606,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,2472.7,3,2
"3607",3607,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3128.07,1,0
"3608",3608,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,2145.34,2,1
"3609",3609,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,2520.7,1,0
"3610",3610,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,3567.06,1,0
"3611",3611,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,2668.02,2,1
"3612",3612,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,2316.36,3,2
"3613",3613,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3037.78,3,0
"3614",3614,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,2100.33,0,1
"3615",3615,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,3293,0,2
"3616",3616,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,3624.13,3,1
"3617",3617,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Sim",1,2409.77,2,2
"3618",3618,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,2299.13,1,2
"3619",3619,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Não",0,2944.55,2,1
"3620",3620,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,2732.17,0,0
"3621",3621,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,2828.6,3,1
"3622",3622,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2323.65,2,1
"3623",3623,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,3054.27,0,2
"3624",3624,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,3437.66,2,2
"3625",3625,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Sim",1,3192.54,2,1
"3626",3626,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,2930.06,2,0
"3627",3627,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3470.39,3,1
"3628",3628,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3296.72,2,1
"3629",3629,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Sim",1,2444.85,2,2
"3630",3630,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,2884.98,2,2
"3631",3631,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,2770.42,0,1
"3632",3632,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,2981.94,0,1
"3633",3633,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3467.92,1,0
"3634",3634,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,3093.5,0,2
"3635",3635,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3057.2,2,2
"3636",3636,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,2710.68,3,0
"3637",3637,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3200.11,3,2
"3638",3638,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,2506.47,1,2
"3639",3639,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,2841.42,0,1
"3640",3640,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,3228.85,3,1
"3641",3641,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2634.71,3,2
"3642",3642,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Sim",1,3325.64,0,2
"3643",3643,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,2087.44,1,1
"3644",3644,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Sim",1,2865.29,0,1
"3645",3645,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,2908.11,1,2
"3646",3646,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,2790.72,3,1
"3647",3647,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Sim",1,1993.54,3,1
"3648",3648,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,2712.29,3,0
"3649",3649,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3291.93,0,0
"3650",3650,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3417.79,1,0
"3651",3651,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,2918.19,2,0
"3652",3652,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Sim",1,3225.59,2,0
"3653",3653,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Sim",1,3266.03,2,1
"3654",3654,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,3125.21,1,1
"3655",3655,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2683.6,1,0
"3656",3656,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3366.03,1,0
"3657",3657,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,3285.83,3,1
"3658",3658,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,2760.89,1,2
"3659",3659,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,2676.91,2,1
"3660",3660,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3547.16,0,1
"3661",3661,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Sim",1,3462.68,1,2
"3662",3662,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,4470.11,3,1
"3663",3663,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Sim",1,3106.79,2,0
"3664",3664,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2448.6,2,1
"3665",3665,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,3035,1,0
"3666",3666,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,3181.19,0,0
"3667",3667,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,3730.52,2,0
"3668",3668,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,3174,0,1
"3669",3669,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Não",0,3083.26,1,0
"3670",3670,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,2929.42,0,2
"3671",3671,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Sim",1,2282.89,3,2
"3672",3672,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,2668.35,3,0
"3673",3673,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Sim",1,2808.43,0,1
"3674",3674,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,2917.65,0,2
"3675",3675,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,3361.96,0,0
"3676",3676,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2851.13,0,1
"3677",3677,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Sim",1,2985.91,0,1
"3678",3678,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,3522.88,2,0
"3679",3679,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3006.35,0,2
"3680",3680,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,3287.32,3,2
"3681",3681,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,2480.21,0,0
"3682",3682,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,2884.8,0,0
"3683",3683,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,2649.04,0,1
"3684",3684,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,2954.43,2,1
"3685",3685,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3518.01,3,2
"3686",3686,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,2975.31,1,0
"3687",3687,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,3392.59,1,2
"3688",3688,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,2761.41,0,1
"3689",3689,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,2468.61,2,2
"3690",3690,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2805.06,2,0
"3691",3691,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Sim",1,3068.39,2,0
"3692",3692,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,2742.01,0,0
"3693",3693,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,3373.94,2,0
"3694",3694,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,2934.8,1,1
"3695",3695,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,2932.18,0,1
"3696",3696,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3006.36,3,1
"3697",3697,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,3199.97,0,2
"3698",3698,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Sim",1,2905.78,2,0
"3699",3699,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,2971.11,3,1
"3700",3700,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,3144.76,1,2
"3701",3701,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Sim",1,2575.79,3,0
"3702",3702,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Sim",1,2930.35,0,1
"3703",3703,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,2577.58,2,0
"3704",3704,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,2946.79,3,2
"3705",3705,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,2873.13,2,0
"3706",3706,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3085.73,2,2
"3707",3707,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,2811.15,1,1
"3708",3708,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,2770.32,1,0
"3709",3709,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Sim",1,2566.38,3,0
"3710",3710,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,3055.8,0,1
"3711",3711,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Não",0,3382.59,0,0
"3712",3712,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,2751.59,2,2
"3713",3713,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3467.05,0,0
"3714",3714,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,3470.49,2,1
"3715",3715,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2868.85,1,1
"3716",3716,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,2400.67,3,2
"3717",3717,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,3388.11,1,2
"3718",3718,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,2884,0,1
"3719",3719,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Sim",1,3304.86,0,1
"3720",3720,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2468.85,2,1
"3721",3721,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3632.01,0,1
"3722",3722,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Sim",1,3144.35,1,2
"3723",3723,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Não",0,2719.42,2,0
"3724",3724,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,3261.79,0,1
"3725",3725,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2695.87,3,2
"3726",3726,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Sim",1,3364,1,0
"3727",3727,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,2713.25,3,1
"3728",3728,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2902.64,2,2
"3729",3729,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,3050.19,2,2
"3730",3730,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,2895.99,1,1
"3731",3731,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2788.21,3,2
"3732",3732,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,3247.01,2,2
"3733",3733,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,3437.26,0,0
"3734",3734,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,2455.22,2,1
"3735",3735,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3152.17,1,2
"3736",3736,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Sim",1,3082.55,0,0
"3737",3737,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,3582.19,0,0
"3738",3738,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,2796.35,2,2
"3739",3739,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,2766.2,0,0
"3740",3740,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3261.61,2,0
"3741",3741,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3413.81,2,0
"3742",3742,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,2887.24,3,0
"3743",3743,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Sim",1,2439.83,1,1
"3744",3744,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,2136.02,1,0
"3745",3745,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Sim",1,3214.61,1,0
"3746",3746,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,3439.94,1,2
"3747",3747,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3298.55,0,2
"3748",3748,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,3473.59,3,1
"3749",3749,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,3273.91,2,2
"3750",3750,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,3258.33,2,1
"3751",3751,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,3341.88,0,2
"3752",3752,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,2954.37,1,0
"3753",3753,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,3516.44,2,1
"3754",3754,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,3111.45,1,0
"3755",3755,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,2460.56,2,0
"3756",3756,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,2515.13,3,1
"3757",3757,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Sim",1,2966.58,1,1
"3758",3758,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3306.47,1,0
"3759",3759,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Sim",1,2635.92,1,1
"3760",3760,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Sim",1,2359.81,2,0
"3761",3761,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Sim",1,2459.99,2,1
"3762",3762,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,3064.14,1,0
"3763",3763,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,3132.92,0,1
"3764",3764,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Sim",1,3418.47,3,0
"3765",3765,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Sim",1,2277.46,0,1
"3766",3766,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3499.88,1,1
"3767",3767,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,3355.88,2,1
"3768",3768,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,3393.58,3,2
"3769",3769,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3554.33,2,2
"3770",3770,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3418.94,1,1
"3771",3771,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,2753.81,3,2
"3772",3772,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Sim",1,2904.29,2,0
"3773",3773,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,3068.26,2,1
"3774",3774,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,3691.83,2,2
"3775",3775,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,3823.19,1,2
"3776",3776,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,2325.95,3,0
"3777",3777,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,4040.36,0,2
"3778",3778,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,2739.5,2,1
"3779",3779,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,2764.79,1,0
"3780",3780,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,3258.37,1,2
"3781",3781,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3889.67,0,2
"3782",3782,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,2543.33,2,1
"3783",3783,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,2890.06,1,0
"3784",3784,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,3151.5,2,0
"3785",3785,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,2737.26,1,1
"3786",3786,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,3268.1,3,1
"3787",3787,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,3729.21,0,1
